Date,Open,High,Low,Close,Adj Close,Volume
20220819,163.65,163.74,162.62,162.72,162.72,8173000
20220818,164.6,164.91,163.54,163.92,163.92,3646100
20220817,165.21,165.23,163.95,164.35,164.35,5569100
20220816,165.31,165.72,165.18,165.42,165.42,4291500
20220815,165.99,166.25,165.44,165.71,165.71,5236100
20220812,167.17,167.94,166.83,167.87,167.87,5151700
20220811,167.16,167.66,166.31,166.34,166.34,4446000
20220810,167.39,167.98,166.62,166.78,166.78,4077300
20220809,167.48,167.8,166.82,167.2,167.2,3205500
20220808,166.03,166.81,165.93,166.69,166.69,3456300
20220805,164.99,165.84,164.87,165.29,165.29,6023300
20220804,165.53,167.31,165.34,167.17,167.17,5502000
20220803,164.77,164.91,163.48,164.45,164.45,4417800
20220802,165.66,166.46,164.02,164.05,164.05,5725400
20220801,164.98,165.41,164.41,165.03,165.03,4666900
20220729,163.89,164.69,163.28,164.1,164.1,7537300
20220728,163.31,163.76,162.88,163.64,163.64,5606400
20220727,160.02,162.21,159.51,161.67,161.67,5766100
20220726,160.23,160.5,159.79,160.04,160.04,2672800
20220725,160.64,160.7,159.81,160.23,160.23,3713400
20220722,160.55,162.13,160.35,160.67,160.67,5733800
20220721,158.31,160.31,158.27,160.27,160.27,5863300
20220720,159.71,159.82,158.03,158.04,158.04,4795800
20220719,159.47,159.87,159.33,159.54,159.54,3796200
20220718,160.08,160.43,159.05,159.16,159.16,5791800
20220715,159.01,159.25,158.35,159.01,159.01,6783800
20220714,159.02,159.83,158.22,159.33,159.33,12213600
20220713,160.1,162.71,160.06,161.6,161.6,8456600
20220712,161.22,161.62,160.72,160.83,160.83,5375100
20220711,161.93,162.44,161.38,161.43,161.43,4321700
20220708,162.35,163.38,161.84,162.3,162.3,4584100
20220707,162.43,163.04,162.06,162.23,162.23,4588400
20220706,164.32,164.57,161.47,162.14,162.14,11861100
20220705,167.18,167.33,164.41,164.75,164.75,14035400
20220701,167.14,168.68,166.96,168.32,168.32,11380300
20220630,169.51,169.96,168.24,168.46,168.46,9144400
20220629,170.58,170.7,169.17,169.49,169.49,4785600
20220628,170.07,170.21,169.51,169.62,169.62,2982700
20220627,170.6,170.67,169.75,169.9,169.9,5719700
20220624,170.24,170.74,169.85,170.09,170.09,6143100
20220623,171.39,172.13,169.9,170.26,170.26,6535300
20220622,171.61,172.3,171.1,171.31,171.31,6558700
20220621,171.06,171.91,170.47,170.63,170.63,5608500
20220617,172.15,172.3,170.97,171.27,171.27,7407200
20220616,170.56,172.77,170.17,172.69,172.69,8823600
20220615,170.4,171.84,169.08,170.77,170.77,9000300
20220614,169.61,169.73,168.3,168.57,168.57,7347900
20220613,171.18,171.34,169.61,169.93,169.93,13265200
20220610,170.89,174.94,170.46,174.54,174.54,16856100
20220609,172.45,172.59,171.58,172.23,172.23,4701100
20220608,172.89,173.45,172.67,172.78,172.78,5140800
20220607,172.11,173.05,171.99,172.94,172.94,3860000
20220606,172.81,172.89,171.65,171.82,171.82,3766000
20220603,173.53,173.97,172.25,172.58,172.58,5519400
20220602,173.66,174.45,173.49,174.35,174.35,5623100
20220601,172.21,172.53,171.39,172.23,172.23,6946500
20220531,172.71,173.07,171.08,171.14,171.14,6244000
20220527,173.49,173.52,172.64,172.85,172.85,3847900
20220526,172.13,172.93,171.76,172.76,172.76,6467000
20220525,172.79,173.16,171.73,173.08,173.08,4595900
20220524,173.47,174.41,173.35,174.13,174.13,6794000
20220523,173.13,173.38,172.28,172.83,172.83,5518500
20220520,171.71,172.24,170.89,172.03,172.03,6578100
20220519,171.55,172.52,170.89,171.91,171.91,10580300
20220518,169.01,170.21,168.81,169.42,169.42,7472900
20220517,170.44,170.53,169.14,169.33,169.33,6441100
20220516,168.43,170.43,168.34,170.4,170.4,7319300
20220513,168.31,169.62,168.01,168.79,168.79,13031100
20220512,172.07,172.4,169.9,170.17,170.17,11626800
20220511,172.51,173.32,172.2,172.82,172.82,9179600
20220510,173.8,173.96,171.2,171.42,171.42,11010400
20220509,174.27,174.27,172.79,172.88,172.88,10742400
20220506,175.39,176.56,174.86,175.42,175.42,7643300
20220505,177.56,177.61,174.66,175.13,175.13,12794200
20220504,174.32,176.35,173.67,175.8,175.8,10491700
20220503,173.89,175.21,173.85,174.09,174.09,7214300
20220502,173.61,174.65,172.98,173.63,173.63,14318600
20220429,178.07,178.62,176.71,176.91,176.91,7719700
20220428,175.92,176.97,175.69,176.93,176.93,6381100
20220427,176.46,176.64,175.5,175.98,175.98,8854700
20220426,177.95,178.3,176.92,177.32,177.32,9042400
20220425,177.17,177.51,176.48,177.05,177.05,13073700
20220422,180.72,181.61,179.74,180.29,180.29,9147000
20220421,181.77,182.32,180.78,182.06,182.06,9639800
20220420,181.59,182.72,181.35,182.71,182.71,7038600
20220419,183.19,183.65,181.33,181.82,181.82,12585600
20220418,185.95,186.1,184.39,184.61,184.61,8886700
20220414,184.28,184.41,182.88,184.04,184.04,11567200
20220413,184.5,184.94,184.13,184.65,184.65,8651600
20220412,184.04,184.64,182.96,183.77,183.77,12024600
20220411,183.17,183.33,181.11,182.37,182.37,10071300
20220408,180.52,181.82,180.52,181.47,181.47,10655700
20220407,179.87,180.88,179.8,180.34,180.34,10140600
20220406,179.78,180.31,178.7,179.66,179.66,8942100
20220405,180.91,181.49,178.93,179.24,179.24,10828500
20220404,180.24,180.81,179.58,180.37,180.37,7063100
20220401,179.55,180.46,178.98,179.5,179.5,13034400
20220331,180.91,181.96,180.56,180.65,180.65,9844400
20220330,179.76,180.92,179.68,180.58,180.58,8361300
20220329,177.02,179.33,176.69,179.14,179.14,10458900
20220328,180.38,181.33,178.85,179.06,179.06,9489700
20220325,181.81,183.13,181.35,182.38,182.38,7911100
20220324,182.35,183.51,181.77,183.13,183.13,10970100
20220323,180.29,181.89,179.76,181.81,181.81,12557300
20220322,179.6,179.71,178.32,179.36,179.36,9621800
20220321,179.33,181.29,179.32,180.67,180.67,10582200
20220318,179.93,180.93,179.04,179.3,179.3,13996500
20220317,181.16,182.03,180.65,180.89,180.89,10954100
20220316,179.13,180.12,176.87,180.01,180.01,17548100
20220315,179.1,180.27,178.01,178.89,178.89,16962300
20220314,183.03,183.29,181.95,182.3,182.3,13186400
20220311,183.74,185.78,183.44,185.09,185.09,14824700
20220310,186.88,187.38,184.99,186.4,186.4,18455200
20220309,186.04,187.23,184.76,185.82,185.82,26839700
20220308,188.35,193.3,188.26,191.51,191.51,47347700
20220307,184.45,186.64,184.22,186.41,186.41,27951800
20220304,182.11,183.98,181.36,183.68,183.68,22390100
20220303,179.96,181.3,179.5,180.8,180.8,15164400
20220302,180.13,180.71,178.79,179.73,179.73,19727200
20220301,179.05,181.76,179.03,181.62,181.62,21942100
20220228,178.86,178.99,176.5,178.38,178.38,16055800
20220225,176.42,176.79,175.79,176.55,176.55,11530900
20220224,182.59,182.6,175.27,177.14,177.14,32726000
20220223,177.39,178.39,177.36,178.29,178.29,11772200
20220222,177.67,178.07,176.82,177.49,177.49,14960500
20220218,177.07,177.25,176.51,177.12,177.12,12760700
20220217,176.7,177.53,176.39,177.25,177.25,18612500
20220216,173.49,174.86,173.48,174.86,174.86,12772100
20220215,173.1,173.34,172.39,173.08,173.08,12603600
20220214,173.78,175,173.68,174.74,174.74,13650700
20220211,170.75,174.2,170.71,173.81,173.81,25741500
20220210,170.52,171.99,170.46,170.56,170.56,10693500
20220209,170.68,171.42,170.55,171.21,171.21,8002800
20220208,170.1,170.78,169.95,170.63,170.63,5802000
20220207,169.45,170.3,169.19,170.11,170.11,7796900
20220204,168.04,169.1,167.99,168.86,168.86,9619600
20220203,168.31,168.82,167.03,168.6,168.6,10650800
20220202,168.34,169.12,168.16,168.84,168.84,9085300
20220201,168.57,168.85,167.87,168.23,168.23,9763900
20220131,167.79,168.14,167.46,168.09,168.09,8539300
20220128,166.56,167.46,166.37,167.1,167.1,9782500
20220127,168.02,169.09,167.33,167.6,167.6,15867300
20220126,171.39,171.73,169.48,169.79,169.79,17799400
20220125,171.95,173.15,171.78,172.58,172.58,17382100
20220124,171.78,172.14,170.85,172.03,172.03,15727700
20220121,172.04,172.12,170.74,171.09,171.09,10982500
20220120,172.31,172.6,171.59,171.65,171.65,9570500
20220119,170.39,172.19,170.2,172.08,172.08,15784500
20220118,169.64,170.01,169.09,169.39,169.39,9322800
20220114,170.22,170.56,169.48,169.67,169.67,7865900
20220113,170.09,170.22,169.27,170.16,170.16,7034200
20220112,170.19,170.75,170.01,170.74,170.74,6280700
20220111,168.44,170.31,168.37,170.29,170.29,8369000
20220110,167.36,168.3,167.31,168.26,168.26,7026500
20220107,167.37,168.01,166.86,167.75,167.75,8191900
20220106,167.16,167.75,166.86,166.99,166.99,10902700
20220105,170.62,170.93,168.9,169.06,169.06,8715600
20220104,168.9,169.72,168.73,169.57,169.57,6965600
20220103,168.86,169.01,168,168.33,168.33,9014400
20211231,170.53,171.04,170.04,170.96,170.96,7039300
20211230,168.43,169.81,168.37,169.8,169.8,5426300
20211229,167.36,168.69,167.28,168.59,168.59,5889700
20211228,169.33,169.65,168.62,168.64,168.64,4541900
20211227,168.96,169.42,168.78,169.37,169.37,4760300
20211223,168.69,169.16,168.01,168.97,168.97,4551100
20211222,167.58,168.64,167.11,168.59,168.59,4672900
20211221,167.69,167.78,166.74,167.02,167.02,4548500
20211220,167.88,168,167.06,167.09,167.09,6973000
20211217,168.73,169.13,167.78,167.8,167.8,9856900
20211216,167.01,168.18,166.94,168.16,168.16,11186200
20211215,165.27,166.4,163.8,166.15,166.15,14231200
20211214,165.34,166.14,165.16,165.44,165.44,8637900
20211213,166.9,167.26,166.67,167,167,6610700
20211210,166.72,166.92,166.18,166.58,166.58,6450600
20211209,166.54,166.58,165.65,165.88,165.88,4913800
20211208,166.51,166.96,166.28,166.9,166.9,4288900
20211207,166.2,167.08,166.18,166.81,166.81,4900700
20211206,166.14,166.8,165.93,166.22,166.22,4813600
20211203,165.49,166.93,165,166.63,166.63,9507900
20211202,165.89,165.94,164.63,165.24,165.24,9604100
20211201,166.84,167.47,166.06,166.16,166.16,7808600
20211130,167.77,169.01,165.37,165.5,165.5,12925300
20211129,166.84,167.26,166.38,166.62,166.62,7394900
20211126,168.6,168.64,166.37,166.85,166.85,9605200
20211124,166.58,167.44,166.32,167.12,167.12,5359500
20211123,167.28,167.6,166.53,167.28,167.28,8047800
20211122,169.9,170.44,168.42,168.74,168.74,13091900
20211119,173.69,174.1,172.24,172.61,172.61,8785600
20211118,173.96,174.36,173.53,173.94,173.94,6252000
20211117,174.24,174.61,173.89,174.5,174.5,6523100
20211116,173.97,174.48,172.86,172.92,172.92,8667300
20211115,174.1,174.59,173.69,174.18,174.18,5630800
20211112,173.51,174.67,173.4,174.45,174.45,7894800
20211111,173.98,174.27,173.74,174.12,174.12,5959600
20211110,173.67,174.65,172.11,173.15,173.15,11461800
20211109,170.73,171.31,170.12,171.29,171.29,5781200
20211108,170.43,170.7,170.06,170.45,170.45,4966100
20211105,168.42,169.94,167.85,169.84,169.84,9368900
20211104,167.51,168.14,167.37,167.65,167.65,6656100
20211103,165.34,165.95,164.38,165.77,165.77,9055200
20211102,167.43,167.63,166.96,167.16,167.16,3760700
20211101,167.38,167.84,166.91,167.52,167.52,4975600
20211029,166.29,166.73,165.64,166.65,166.65,7531900
20211028,168.98,169.25,167.53,168.08,168.08,7000700
20211027,167.73,168.2,166.86,168.12,168.12,5823100
20211026,167.88,167.91,166.63,167.68,167.68,6658900
20211025,168.66,169.21,168.53,168.93,168.93,4881300
20211022,168.67,169.54,166.67,167.77,167.77,10703900
20211021,166.7,166.94,166.24,166.75,166.75,4412400
20211020,166.21,167.11,165.93,166.9,166.9,5022000
20211019,166.5,166.5,165.2,165.45,165.45,6588500
20211018,165.42,165.59,164.81,164.92,164.92,4029600
20211015,165.39,166.09,165.1,165.33,165.33,8699200
20211014,168.19,168.22,167.71,168,168,5081400
20211013,165.28,167.92,165.28,167.59,167.59,11113800
20211012,164.57,165.44,164.31,164.66,164.66,5453000
20211011,164.04,164.58,163.91,163.92,163.92,3820100
20211008,166.32,166.42,164.14,164.23,164.23,8536100
20211007,164.02,164.85,163.96,164.16,164.16,4791500
20211006,164.23,165.06,164.15,165.03,165.03,6067200
20211005,163.94,164.85,163.49,164.59,164.59,5617300
20211004,163.69,165.54,163.47,165.36,165.36,7651700
20211001,164.27,164.96,163.89,164.59,164.59,6654700
20210930,162.66,164.95,162.34,164.22,164.22,10572900
20210929,162.35,162.74,160.97,161.32,161.32,8360700
20210928,162.73,162.82,161.73,162.05,162.05,9282800
20210927,163.85,164.36,163.51,163.64,163.64,4943000
20210924,163,164,162.74,163.3,163.3,6937500
20210923,164.1,164.2,163.27,163.51,163.51,8451900
20210922,165.89,167.15,165.03,165.42,165.42,9777800
20210921,165.81,166.63,165.49,166.04,166.04,7181500
20210920,164.29,165.28,164.07,164.94,164.94,7566600
20210917,163.86,164.32,163.4,163.77,163.77,8369700
20210916,164.38,164.44,163.23,164.03,164.03,11780400
20210915,168.13,168.36,167.45,167.83,167.83,5624900
20210914,168.22,169.16,167.48,168.82,168.82,7922900
20210913,167.45,168.22,167.4,167.74,167.74,5474300
20210910,167.81,168.08,167.15,167.18,167.18,7426300
20210909,168.17,168.28,166.83,168.03,168.03,6641400
20210908,168.02,168.08,166.7,167.29,167.29,6576000
20210907,169.56,169.78,167.63,167.71,167.71,10004600
20210903,170.59,171.55,170.15,171.06,171.06,8353300
20210902,169.5,169.63,168.82,169.25,169.25,4599800
20210901,169.94,170,169.16,169.7,169.7,4764900
20210831,169.23,169.92,168.75,169.69,169.69,6336000
20210830,169.66,169.84,169.09,169.35,169.35,3768600
20210827,167.58,170.19,166.87,170.19,170.19,10036400
20210826,167.21,168.21,166.83,167.67,167.67,4371900
20210825,167.88,167.92,166.74,167.48,167.48,5588800
20210824,169.04,169.27,168.52,168.65,168.65,4519200
20210823,168.82,168.91,167.96,168.73,168.73,8190500
20210820,166.8,167.14,166.36,166.7,166.7,7154000
20210819,167.24,167.29,166.16,166.61,166.61,6934300
20210818,167.24,167.51,166.26,167.1,167.1,7697900
20210817,167.29,167.73,166.56,166.97,166.97,7107000
20210816,166.73,167.39,166.59,167.22,167.22,7776500
20210813,165.02,166.46,164.89,166.39,166.39,7466900
20210812,163.65,164.1,162.93,164.04,164.04,5211700
20210811,163.15,164.17,162.68,164,164,7382400
20210810,161.39,162.11,160.68,161.77,161.77,6870800
20210809,163.01,163.29,161.26,161.72,161.72,11547000
20210806,165.84,165.93,164.55,164.64,164.64,13547600
20210805,169.37,169.44,168.2,168.86,168.86,8015000
20210804,171.28,171.4,168.99,169.53,169.53,9796300
20210803,169.42,169.83,169.21,169.49,169.49,5402300
20210802,169.3,170.25,169.1,169.61,169.61,10783200
20210730,170.72,170.99,169.38,169.82,169.82,7391700
20210729,170.7,171.52,170.67,171.17,171.17,8119600
20210728,168.26,169.38,167.72,169.29,169.29,7905800
20210727,168.73,168.91,167.93,168.44,168.44,6300200
20210726,168.58,168.86,168.08,168.16,168.16,5229800
20210723,168.5,168.88,167.95,168.56,168.56,5831500
20210722,168.49,169.19,168.06,169.09,169.09,4793600
20210721,168.33,169,168.14,168.76,168.76,4622600
20210720,170.51,170.8,168.92,169.39,169.39,6540100
20210719,169.51,169.91,168.89,169.61,169.61,6707400
20210716,170.65,170.95,169.28,169.41,169.41,9460300
20210715,170.89,171.3,170.34,171.07,171.07,6520100
20210714,170.91,171.04,170.28,171.04,171.04,8830300
20210713,169.51,169.9,168.93,169.22,169.22,7040300
20210712,168.7,169.16,167.64,169,169,7315400
20210709,168.84,169.62,168.66,169.21,169.21,4997400
20210708,169.82,169.86,167.91,168.65,168.65,7244300
20210707,168.72,169.23,168.19,168.76,168.76,7108900
20210706,169.27,169.65,167.54,168.12,168.12,7932100
20210702,167.35,167.72,166.4,167.29,167.29,7873600
20210701,166.65,166.88,165.5,166.2,166.2,7430500
20210630,164.57,166.1,164.29,165.63,165.63,7955800
20210629,164.34,165.28,164.01,164.83,164.83,7451400
20210628,166.68,166.91,166.36,166.58,166.58,6508900
20210625,167.45,167.53,166.29,166.59,166.59,7473700
20210624,167,167.23,166.01,166.04,166.04,6903400
20210623,166.97,168.03,165.97,166.14,166.14,8474300
20210622,166.35,166.92,166.01,166.25,166.25,7223900
20210621,166.52,167.22,166,166.95,166.95,8371000
20210618,166.14,166.72,164.87,164.93,164.93,15744300
20210617,167.02,167.62,165.44,165.85,165.85,27232200
20210616,173.91,174.47,171.03,171.11,171.11,16919700
20210615,174.78,174.92,173.34,174.05,174.05,7550200
20210614,173.16,175.06,172.95,174.71,174.71,7733600
20210611,176.33,176.57,175.48,175.74,175.74,7836900
20210610,176.7,177.85,176.48,177.74,177.74,9896600
20210609,177.38,177.8,176.78,176.98,176.98,6346100
20210608,177.23,177.54,176.37,177.32,177.32,5905800
20210607,176.96,177.9,176.63,177.87,177.87,7709100
20210604,176.65,177.57,176.61,177.16,177.16,8375300
20210603,175.83,175.83,174.66,175.27,175.27,10153900
20210602,178.34,178.78,177.97,178.77,178.77,6613100
20210601,178.76,178.85,177.19,177.9,177.9,9143300
20210528,177.46,178.43,177.24,178.38,178.38,9967000
20210527,177.39,177.82,176.81,177.71,177.71,7993000
20210526,178.37,178.61,177.04,177.64,177.64,8495400
20210525,176.15,177.95,176.04,177.95,177.95,8986900
20210524,176.15,176.59,175.87,176.35,176.35,5557300
20210521,176.58,176.86,175.15,176.04,176.04,7677200
20210520,175.32,176.46,175.11,175.96,175.96,9802800
20210519,175.14,177,174.35,175.16,175.16,20741100
20210518,175.18,175.21,174.46,175.04,175.04,7294000
20210517,173.3,175,173.28,174.7,174.7,11956800
20210514,172.05,172.7,171.82,172.69,172.69,9686800
20210513,170.35,171.27,170.23,171.13,171.13,8078300
20210512,171.43,171.84,170.35,170.43,170.43,12666300
20210511,170.56,172.17,170.27,172.14,172.14,8348200
20210510,172.74,172.84,171.78,172.11,172.11,8276600
20210507,171.53,172.55,171,171.59,171.59,14748600
20210506,167.95,170.29,167.92,170.06,170.06,13574100
20210505,166.63,167.31,166.61,167.27,167.27,5950000
20210504,167.69,168.55,165.5,166.58,166.58,10267400
20210503,167.61,168.43,167.41,167.81,167.81,9014700
20210430,165.86,166,165.24,165.66,165.66,6248700
20210429,165.58,166.26,164.47,166.22,166.22,9067600
20210428,165.75,166.96,165.49,166.91,166.91,6932200
20210427,166.92,167.15,166.28,166.42,166.42,5363500
20210426,166.63,166.87,166.05,166.84,166.84,4786600
20210423,167.37,167.53,165.78,166.4,166.4,7106400
20210422,167.11,167.53,166.49,167.04,167.04,7680100
20210421,167.18,168.39,167.15,168.13,168.13,8380200
20210420,165.65,166.81,165.62,166.48,166.48,6532000
20210419,165.91,166.44,165.72,165.89,165.89,5721700
20210416,166.24,166.81,165.94,166.35,166.35,10057600
20210415,164.07,165.79,164.03,165.35,165.35,8250600
20210414,162.77,163.05,162.3,162.72,162.72,6312300
20210413,163.18,163.85,163.03,163.43,163.43,6995900
20210412,162.73,162.8,161.81,162.28,162.28,4896700
20210409,162.75,163.66,162.48,163.27,163.27,6657900
20210408,164.17,164.77,164.14,164.51,164.51,6574500
20210407,162.82,163.31,162.5,162.76,162.76,5436000
20210406,162.79,163.53,162.75,163.22,163.22,6761200
20210405,161.52,162.4,161.36,161.92,161.92,6163800
20210401,161.56,162.11,161.28,161.98,161.98,7105200
20210331,158.06,160.68,158.05,159.96,159.96,10623800
20210330,157.94,158.2,157.55,157.57,157.57,8353200
20210329,161.46,161.52,159.83,160.31,160.31,8409300
20210326,161.71,162.73,161.65,162.24,162.24,6153900
20210325,163.06,163.58,161.32,161.78,161.78,8398600
20210324,162.21,162.89,161.94,162.37,162.37,6183700
20210323,162.45,162.49,161.59,161.81,161.81,6048300
20210322,162.27,163.13,162.16,163,163,5240000
20210319,162.56,163.43,162.43,163.24,163.24,6868900
20210318,161.15,162.82,161.11,162.56,162.56,8711100
20210317,162.27,164.15,161.48,163.51,163.51,12626700
20210316,162.36,163.2,161.81,162.35,162.35,7547400
20210315,162.31,162.55,161.43,162.2,162.2,8104500
20210312,159.54,161.69,159.35,161.49,161.49,8608500
20210311,161.47,161.98,161.12,161.52,161.52,6749200
20210310,161.06,161.78,160.66,161.66,161.66,7962000
20210309,160.75,161.25,160.42,160.84,160.84,10382600
20210308,158.58,158.74,157.13,157.49,157.49,12134900
20210305,159.66,159.82,158.55,159.14,159.14,12821600
20210304,160.6,161.46,158.43,159.04,159.04,13870100
20210303,160.61,161.69,159.49,160.62,160.62,13059900
20210302,161.93,162.93,161.22,162.41,162.41,11424600
20210301,163.03,163.35,161.16,161.53,161.53,13828300
20210226,165,165.1,160.95,161.81,161.81,23730400
20210225,166.92,167.66,165.45,165.82,165.82,16359400
20210224,167.65,169.14,167.15,169,169,8890600
20210223,169.48,169.74,168.28,169.12,169.12,8616800
20210222,168.54,169.89,168.3,169.51,169.51,10072000
20210219,166.76,167.94,166.6,167.01,167.01,8273500
20210218,166.98,167.3,165.73,166.32,166.32,7498200
20210217,166.92,167.34,165.85,166.33,166.33,11400700
20210216,168.14,170.07,167.73,168.24,168.24,14761100
20210212,170.29,171.65,169.88,170.69,170.69,6018900
20210211,172.7,172.87,170.71,171.21,171.21,5994500
20210210,173.15,173.22,172.01,172.71,172.71,6112800
20210209,172.57,173.03,171.75,172.08,172.08,5131800
20210208,171.98,172.4,171.49,171.52,171.52,6887500
20210205,168.99,170.18,168.67,169.81,169.81,6538500
20210204,168.29,168.4,167.34,168.15,168.15,13736600
20210203,172.36,172.59,171.5,171.85,171.85,4658100
20210202,172.49,172.53,171.51,172.11,172.11,7221700
20210201,175.02,175.26,174.06,174.23,174.23,9105500
20210129,174.87,175.16,172.61,172.61,172.61,11252800
20210128,174.28,174.73,172.04,172.68,172.68,9392400
20210127,172.93,173.52,171.66,172.52,172.52,9036500
20210126,173.98,174.26,173.42,173.62,173.62,4685600
20210125,174.82,174.96,173.19,174.05,174.05,5936800
20210122,172.89,174.29,172.35,173.9,173.9,7269600
20210121,175.11,175.51,174.51,175.28,175.28,7246800
20210120,174.37,175.47,173.82,175.39,175.39,9456000
20210119,172.71,172.85,171.92,172.58,172.58,7485700
20210115,172.84,173.07,170.98,171.13,171.13,16172500
20210114,173.44,174.22,172.66,173.28,173.28,13522700
20210113,173.68,174.46,173.05,173.37,173.37,14110300
20210112,173.13,174.18,172.32,174.12,174.12,9798500
20210111,172.14,173.68,172.03,173,173,8571400
20210108,176.83,176.99,171.48,173.34,173.34,24399900
20210107,179.69,179.92,178.84,179.48,179.48,7110200
