Date,Open,High,Low,Close,Adj Close,Volume
20120508,118.69,119.51,118.66,118.79,89.85,6051600
20120507,118.32,118.46,118.02,118.16,89.37,3228200
20120504,117.48,118.19,117.4,118.14,89.35,6367300
20120503,116.64,117.37,116.56,117.22,88.66,3522900
20120502,117.22,117.32,116.8,117.25,88.68,3565700
20120501,117.43,117.62,116.07,116.43,88.06,7214300
20120430,117.57,117.75,117.19,117.32,88.52,4198400
20120427,117.02,117.36,116.79,117.29,88.5,3112900
20120426,117.42,117.46,116.59,117.19,88.42,5133000
20120425,116.41,117.32,115.69,116.49,87.89,8859500
20120424,117.61,117.76,117.08,117.09,88.35,4336600
20120423,118.11,118.41,117.79,117.92,88.97,5170100
20120420,116.56,117.13,116.33,117.07,88.33,5043300
20120419,117.25,117.47,117.02,117.05,88.32,5374300
20120418,117.05,117.12,116.73,116.94,88.23,4074400
20120417,116.53,116.83,116.25,116.6,87.98,5398600
20120416,116.7,117.6,116.57,116.67,88.03,7735000
20120413,116.15,116.9,116.12,116.84,88.16,8607700
20120412,115.67,115.75,114.82,114.98,86.75,9008500
20120411,115.71,116.06,115.35,115.46,87.12,8713000
20120410,115.95,117.29,115.78,116.86,88.17,14421300
20120409,115.54,115.77,115.24,115.55,87.19,14374600
20120405,113,113.07,112.33,112.91,85.19,6364100
20120404,111.77,112.12,111.41,112.1,84.58,10095600
20120403,113.01,113.44,110.57,110.58,83.44,14774300
20120402,113,113.3,112.2,112.53,84.91,8944000
20120330,114.21,114.27,112.19,112.2,84.44,9467500
20120329,114.02,114.19,113.58,114.13,85.89,7692900
20120328,112.92,113.94,112.85,113.28,85.25,7886000
20120327,112.78,113.7,112.7,113.44,85.37,6972300
20120326,112.83,113.01,111.8,112.63,84.76,8118600
20120323,112.69,113.39,112.66,113.21,85.2,8465300
20120322,112.29,112.37,111.87,112.15,84.4,8009800
20120321,110.86,111.89,110.81,111.79,84.13,10242000
20120320,110.43,110.87,109.85,110.54,83.19,9443800
20120319,111.36,111.48,109.69,110.1,82.86,14011400
20120316,110.5,111.44,110.2,111.43,83.86,13427200
